area_identifier,area_name_en,area_name_ms,person_name_en,person_name_ms,post_role_en,post_role_ms,post_label_en,post_label_ms,on_behalf_of_name_en,on_behalf_of_name_ms,actual_party,start_date,end_date,person_id,membership_id,post_id,area_id,on_behalf_of_id
P069/N40,Bota,Bota,Muhammad Ismi Mat Taib,Muhammad Ismi BIn Mat Taib,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Bota,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P070/N41,Malim Nawar,Malim Nawar,Bawani Kaniapan,Bawani A/P Kaniapan,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Malim Nawar,,Socialist Party of Malaysia,Parti Sosialis Malaysia,PSM,,,,,,,
P070/N41,Malim Nawar,Malim Nawar,Chang Gwo Chyang,Chang Gwo Chyang,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Malim Nawar,,National Front,Barisan Nasional,MCA,,,,,,,
P070/N41,Malim Nawar,Malim Nawar,Leong Cheok Keng,Leong Cheok Keng,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Malim Nawar,,People’s Justice Party,Parti Keadilan Rakyat,DAP,,,,,,,
P070/N42,Keranji,Keranji,Chong Zhemin,Chong Zhemin,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Keranji,,People’s Justice Party,Parti Keadilan Rakyat,DAP,,,,,,,
P070/N42,Keranji,Keranji,Daniel Wa How,Daniel Wa How,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Keranji,,National Front,Barisan Nasional,MCA,,,,,,,
P070/N43,Tualang Sekah,Tualang Sekah,Mohd Azlan Helmi Helmi,Mohd Azlan Helmi Bin Helmi,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Tualang Sekah,,People’s Justice Party,Parti Keadilan Rakyat,PKR,,,,,,,
P070/N43,Tualang Sekah,Tualang Sekah,Mohd Sofian Rejab,Mohd Sofian BIn Rejab,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Tualang Sekah,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P070/N43,Tualang Sekah,Tualang Sekah,Nolee Ashilin Mohammad Radzi,Nolee Ashilin BIn Mohammed Radzi,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Tualang Sekah,,National Front,Barisan Nasional,UMNO,,,,,,,
P071/N44,Sungai Rapat,Sungai Rapat,Hamzah Mohd Kasim,Hamzah Bin Kasim,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungai Rapat,,National Front,Barisan Nasional,UMNO,,,,,,,
P071/N44,Sungai Rapat,Sungai Rapat,Mohammad Nizar Jamaluddin,Mohammad Nizar Bin Jamaluddin,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungai Rapat,,People’s Justice Party,Parti Keadilan Rakyat,AMANAH,,,,,,,
P071/N44,Sungai Rapat,Sungai Rapat,Radzi Zainon,Radzi BIn Zainon,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungai Rapat,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P071/N45,Simpang Pulai,Simpang Pulai,Liew Yee Lin,Liew Yee Lin,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Simpang Pulai,,National Front,Barisan Nasional,MCA,,,,,,,
P071/N45,Simpang Pulai,Simpang Pulai,Mohamad Arif Abdul Latiff,Mohamad Arif BIn Abdul Latiff,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Simpang Pulai,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P071/N45,Simpang Pulai,Simpang Pulai,Tan Kar Hing,Tan Kar Hing,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Simpang Pulai,,People’s Justice Party,Parti Keadilan Rakyat,PKR,,,,,,,
P071/N46,Teja,Teja,Chang Chun Cheun,Chang Chun Cheun,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Teja,,National Front,Barisan Nasional,MCA,,,,,,,
P071/N46,Teja,Teja,Mokthar Abdullah,Mokthar Bin Abdullah,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Teja,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P071/N46,Teja,Teja,Ng Shy Ching,Ng Shy Ching,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Teja,,People’s Justice Party,Parti Keadilan Rakyat,PKR,,,,,,,
P072/N47,Chenderiang,Chenderiang,Ahmad Faizal Azumu,Ahmad Faizal Bin Azumu,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Chenderiang,,People’s Justice Party,Parti Keadilan Rakyat,PPBM,,,,,,,
P072/N47,Chenderiang,Chenderiang,Chong Shin Heng,Chong Shin Heng,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Chenderiang,,National Front,Barisan Nasional,MCA,,,,,,,
P072/N47,Chenderiang,Chenderiang,Nordin Hassan,Nordin Bin Hassam,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Chenderiang,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P072/N48,Ayer Kuning,Ayer Kuning,Salmah Ab Latiff,Salmah Binti Ab Latiff,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Ayer Kuning,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P072/N48,Ayer Kuning,Ayer Kuning,Samsudin Abu Hassan,Samsudin Abu Hassan,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Ayer Kuning,,National Front,Barisan Nasional,UMNO,,,,,,,
P072/N48,Ayer Kuning,Ayer Kuning,Tan Seng Toh,Tan Seng Toh,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Ayer Kuning,,People’s Justice Party,Parti Keadilan Rakyat,AMANAH,,,,,,,
P073/N49,Sungai Manik,Sungai Manik,Mohamad Maharani Md Tasi,Mohamad Maharani BIn Md Tasi,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungai Manik,,People’s Justice Party,Parti Keadilan Rakyat,PKR,,,,,,,
P073/N49,Sungai Manik,Sungai Manik,Mohamed Yusoff Abdullah,Mohamed Yusoff Bin Abdullah,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungai Manik,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P073/N49,Sungai Manik,Sungai Manik,Mustapa Kamal Maulut,Mustapa Kamal Bin Maulut,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungai Manik,,Pan-Malaysian Islamic Front,Barisan Jemaah Islamiah Se-Malaysia,BERJASA,,,,,,,
P073/N49,Sungai Manik,Sungai Manik,Zainol Fadzi Paharuddin,Zainol Fadzi Bin Paharuddin,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungai Manik,,National Front,Barisan Nasional,UMNO,,,,,,,
P073/N50,Kampong Gajah,Kampong Gajah,Mustafa Shaari,Mustafa BIn Shaari,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Kampong Gajah,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P073/N50,Kampong Gajah,Kampong Gajah,Wan Norashikin Wan Nordin,Wan Norashikin Binti Wan Nordin,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Kampong Gajah,,National Front,Barisan Nasional,UMNO,,,,,,,
P073/N50,Kampong Gajah,Kampong Gajah,Zaiton Latiff,Zaiton Binti Latiff,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Kampong Gajah,,People’s Justice Party,Parti Keadilan Rakyat,AMANAH,,,,,,,
P074/N51,Pasir Panjang,Pasir Panjang,Rashidi Ibrahim,Rashidi Ibrahim,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pasir Panjang,,National Front,Barisan Nasional,UMNO,,,,,,,
P074/N51,Pasir Panjang,Pasir Panjang,Rohawati Abidin,Rohawati Binti Abidin,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pasir Panjang,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P074/N51,Pasir Panjang,Pasir Panjang,Yahaya Mat Nor,Yahaya Bin Mat Nor,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pasir Panjang,,People’s Justice Party,Parti Keadilan Rakyat,AMANAH,,,,,,,
P074/N52,Pangkor,Pangkor,Nordin Ahmad Ismail,Nordin Bin Ahmad Ismail,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pangkor,,People’s Justice Party,Parti Keadilan Rakyat,PPBM,,,,,,,
P074/N52,Pangkor,Pangkor,Zainal Abidin Saad,Zainal Abidin Bin Saad,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pangkor,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P074/N52,Pangkor,Pangkor,Zambry Abd Kadir,Zambry Bin Abd Kadir,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pangkor,,National Front,Barisan Nasional,UMNO,,,,,,,
P075/N53,Rungkup,Rungkup,Hatim Musa,Hatim Bin Musa,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Rungkup,,People’s Justice Party,Parti Keadilan Rakyat,AMANAH,,,,,,,
P075/N53,Rungkup,Rungkup,Mohd Mohkheri Jalil,Mohd Mohkheri Bin Jalil,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Rungkup,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P075/N53,Rungkup,Rungkup,Shahrul Zaman Yahya,Shahrul Zaman BIn Yahya,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Rungkup,,National Front,Barisan Nasional,UMNO,,,,,,,
P075/N54,Hutan Melintang,Hutan Melintang,G. Manivannan Gowindasamy,G. Manivannan A/L Gowindasamy,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Hutan Melintang,,People’s Justice Party,Parti Keadilan Rakyat,PKR,,,,,,,
P075/N54,Hutan Melintang,Hutan Melintang,Khairuddin Tarmizi,Khairuddin BIn Tarmizi,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Hutan Melintang,,National Front,Barisan Nasional,UMNO,,,,,,,
P075/N54,Hutan Melintang,Hutan Melintang,Mohd Misbahul Munir Masduki,Mohd Misbahul Munir BIn Masduki,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Hutan Melintang,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P076/N55,Pasir Bedamar,Pasir Bedamar,Kong Sun Chin,Kong Sun Chin,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pasir Bedamar,,National Front,Barisan Nasional,MCA,,,,,,,
P076/N55,Pasir Bedamar,Pasir Bedamar,Kumaresan Shanmugam,Kumaresan A/L Shanmugam,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pasir Bedamar,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P076/N55,Pasir Bedamar,Pasir Bedamar,Terence Naidu V. Raja @ Raja Naidu,Terence Naidu A/L V. Raja @ Raja Naidu,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Pasir Bedamar,,People’s Justice Party,Parti Keadilan Rakyat,DAP,,,,,,,
P076/N56,Changkat Jong,Changkat Jong,Mohd Azhar Jamaluddin,Mohd Azhar BIn Jamaluddin,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Changkat Jong,,National Front,Barisan Nasional,UMNO,,,,,,,
P076/N56,Changkat Jong,Changkat Jong,Mohd Azhar Mohd Rafiei,Mohd Azhar BIn Mohd Rafiei,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Changkat Jong,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P076/N56,Changkat Jong,Changkat Jong,Muhammad Faizul Mohamed Ismail,Muhammad Faizul Bin Mohamed Ismail,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Changkat Jong,,People’s Justice Party,Parti Keadilan Rakyat,PPBM,,,,,,,
P077/N57,Sungkai,Sungkai,Appalasamy Jetakiah,Appalasamy A/L Jetakiah,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungkai,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P077/N57,Sungkai,Sungkai,Elango Vadiveloo,Elango A/L Vadiveloo,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungkai,,National Front,Barisan Nasional,MIC,,,,,,,
P077/N57,Sungkai,Sungkai,Sivanesan Achalingam,Sivanesan A/L Achalingam,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Sungkai,,People’s Justice Party,Parti Keadilan Rakyat,DAP,,,,,,,
P077/N58,Slim,Slim,Mohd Amran Ibrahim,Mohd Amran Bin Ibrahim,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Slim,,People’s Justice Party,Parti Keadilan Rakyat,PPBM,,,,,,,
P077/N58,Slim,Slim,Mohd Khushairi Abdul Talib,Mohd Khushairi BIn Abdul Talib,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Slim,,National Front,Barisan Nasional,UMNO,,,,,,,
P077/N58,Slim,Slim,Muhammad Zulfadi Zainal,Muhammad Zulfadi Bin Zainal,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Slim,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
P077/N59,Behrang,Behrang,Aminuddin Md Zulkipli,Aminuddin Bin Md Zulkipli,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Behrang,,People’s Justice Party,Parti Keadilan Rakyat,AMANAH,,,,,,,
P077/N59,Behrang,Behrang,Rusnah Kassim,Rusnah Binti Kassim,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Behrang,,National Front,Barisan Nasional,UMNO,,,,,,,
P077/N59,Behrang,Behrang,Sayed Zamzuri Sayed Nengah,Sayed Zamzuri BIn Sayed Nengah,GE14 Candidate for Perak Assembly,,GE14 Candidate State Representative for Behrang,,Malaysian Islamic Party,Parti Islam Se-Malaysia,PAS,,,,,,,
